gamma delta nu_max
4.130641627544280325e-01 3.249728207099784161e+00 5.875548657467788871e+01
4.435541945600771641e-01 3.550280525790318720e+00 2.751153917894821177e+01
4.574863743350865430e-01 3.271894090810976596e+00 7.197219656613177108e+01
5.020582255033727570e-01 3.754414414286073587e+00 1.455845849525141489e+01
3.450273804769619090e-01 3.351022382440612901e+00 2.262795066294670931e+01
5.213923932201076639e-01 3.829434325668649830e+00 6.091771344379088760e+01
5.312483438973935046e-01 4.002671635246768389e+00 2.600457259950353262e+01
4.565692003970713841e-01 3.478751342941925007e+00 3.192628884337591089e+01
5.024300785178852369e-01 3.543267182161238260e+00 1.012344069306070367e+02
4.699675019596776249e-01 3.761557367855525413e+00 7.072499403857671041e+01
5.285213901975815975e-01 3.920068245693192566e+00 5.439335239886945317e+01
4.152827720671921075e-01 3.052835369314560676e+00 9.538618916823469362e+01
5.298298765693967294e-01 4.000309498788265472e+00 6.503165307760498592e+01
4.357086123751725548e-01 2.900418172444293674e+00 4.071107139292899291e+01
4.435541945600771641e-01 3.550280525790318720e+00 2.751153917894821177e+01
5.308666516575762939e-01 4.074992722527141176e+00 4.825254056373166378e+01
3.650453934448183446e-01 2.665123712115478050e+00 8.248553289669303012e+01
4.880829523087175659e-01 3.660484802978140273e+00 1.925309095527265413e+01
5.380086868585343129e-01 3.974952709028766407e+00 4.058946429052326721e+01
5.197713582805981725e-01 4.026652498127120339e+00 2.221757825367864569e+01
4.879435245157699441e-01 3.730008659802329873e+00 6.166836723962652655e+01
4.273058663863869011e-01 3.458546324392347771e+00 5.775665634039022223e+01
5.153456215470768598e-01 3.953361429150850093e+00 3.181935895604037867e+01
4.940751424039222517e-01 3.885848184886320222e+00 4.532369671972040237e+01
5.381435687654843036e-01 3.981218025002436267e+00 2.525133739378894404e+01
4.835848550127117562e-01 3.733530202247518304e+00 4.724169377256724545e+01
3.599502504713136819e-01 3.352718803012186832e+00 2.265623569359053135e+01
3.194492306496876655e-01 2.998573331786914764e+00 4.753386538885234103e+01
4.450739643466339324e-01 3.083618787000560690e+00 3.634876030687026116e+01
5.179634070939088675e-01 3.924571703130658396e+00 7.971757318579984997e+01
4.484003368336830775e-01 3.313808940157996208e+00 6.146472813883263342e+01
5.116506930712970691e-01 3.629859256347187202e+00 8.174327562712932149e+01
3.523047251065580809e-01 3.226460921686179262e+00 1.339160473314418454e+01
3.924763383930351957e-01 3.116435333444835809e+00 1.062834469938084681e+02
4.961007809851640804e-01 3.744727740401720517e+00 5.559851918509798452e+01
5.168379647907397345e-01 3.779164543557438805e+00 6.780131427433148872e+01
3.953417607806604117e-01 3.363858655537188103e+00 8.145706707452933415e+01
5.173486544170401435e-01 3.938404095051337261e+00 7.457306820701356287e+01
4.071665795419203704e-01 3.304173721552681187e+00 3.922938210609675735e+01
4.208439645173311927e-01 3.485527015717020394e+00 3.603852026537802544e+01
5.091575059229003219e-01 3.751544852648832418e+00 1.151717796925945834e+02
5.191242393522428333e-01 3.694226473291572610e+00 4.708841064504109397e+01
4.940751424039222517e-01 3.885848184886320222e+00 4.532369671972040237e+01
4.544971935514336980e-01 3.555367910572339252e+00 1.128134681107371762e+02
4.817193244559998533e-01 3.759361990156779854e+00 7.850457301068115612e+01
4.832036842999223314e-01 3.469242551228607141e+00 1.166293104231580742e+02
4.573682155284051198e-01 3.497075585083914362e+00 4.825361145721633704e+01
5.541164616203818616e-01 4.218857318898153075e+00 1.393373719564764457e+01
4.745333610016779780e-01 3.644613832298926326e+00 5.121456462258939979e+01
4.369418142818397577e-01 3.647928894754392193e+00 4.635314546263039404e+01
4.926931728344887684e-01 3.615963755197629137e+00 6.905339513932899820e+01
5.125793942018807003e-01 3.763166138859617149e+00 9.474904092944336753e+01
4.695392003665772584e-01 3.529209247147103046e+00 5.402721290040722835e+01
5.358826916045152933e-01 4.021025635710048007e+00 3.798361710584521234e+01
4.376719071658747851e-01 3.652113496953150573e+00 3.445088975721363056e+01
5.365811134967027884e-01 3.919615124733833333e+00 8.359743121362609486e+01
4.570146828022545460e-01 3.854000626180047018e+00 1.633434473805289144e+01
5.365811134967027884e-01 3.919615124733833333e+00 8.359743121362609486e+01
3.521269154074064822e-01 2.805548473098773421e+00 6.645363146203310123e+01
4.146993437146964112e-01 3.167593304031376178e+00 7.615487052862062001e+01
4.565160733992159603e-01 3.693141868541648165e+00 5.692196854482670432e+01
4.665312034015234310e-01 3.711365649681957368e+00 5.303937032225260140e+01
4.569902980909272827e-01 3.643664369074799403e+00 5.836090371966761126e+01
5.291955316845946555e-01 3.964353269342217434e+00 4.775458702512943887e+01
4.456130887114722050e-01 3.062775011839669492e+00 2.300025417457163712e+00
4.796276298721098286e-01 4.024286239094131190e+00 1.698292526747399478e+01
5.352361320808536327e-01 4.130580209304726580e+00 4.319400238252462287e+01
4.783751248696328506e-01 3.928465224036704839e+00 3.459374477779908830e+01
3.574178695252410165e-01 3.249434680545341347e+00 4.852664495999087535e+01
4.754322912064823381e-01 3.519709478101737510e+00 7.277075991452915105e+01
5.291955316845946555e-01 3.964353269342217434e+00 4.775458702512943887e+01
4.879435245157699441e-01 3.730008659802329873e+00 6.166836723962652655e+01
3.719613659658631555e-01 3.219310730981111757e+00 8.775704384420546944e+01
5.753041481676879343e-01 4.344382909825439398e+00 6.398918607386171686e+00
4.083091783042587242e-01 2.969037530783081191e+00 4.659797979368425302e+01
5.268294590243067788e-01 3.833576815626245082e+00 6.937414992531611801e+01
4.339615610726734740e-01 3.790531306967402703e+00 3.090764446963931888e+01
5.493882692067506568e-01 4.310796031495200964e+00 5.011966230654898879e+00
4.152827720671921075e-01 3.052835369314560676e+00 9.538618916823469362e+01
4.410382377819006550e-01 3.526230830886722956e+00 4.349384039190968565e+01
5.019113336092959621e-01 3.937517772394528048e+00 2.918593084376124835e+01
4.960154657957547286e-01 3.744733740476874129e+00 3.642548617317476101e+01
4.998215767505180818e-01 3.940788217718616870e+00 2.433587735263006380e+01
3.807769671144336510e-01 3.395614331599362323e+00 4.153004703765586925e+01
5.173486544170401435e-01 3.938404095051337261e+00 7.457306820701356287e+01
4.290705524395852510e-01 3.384684216545838176e+00 8.706182356717857829e+01
5.307419127178352181e-01 4.086536847342756573e+00 3.198716642485181794e+01
3.902967150347962377e-01 3.328594382358732506e+00 3.835347638511162671e+01
4.232231215765374088e-01 3.744044536536847989e+00 1.128960031775834238e+01
4.044643925959618969e-01 3.422711758154762141e+00 6.013403613636705103e+01
5.777207494489540185e-01 4.404859853733187336e+00 2.260434029633761099e+01
3.877265691334121911e-01 3.328787469322696424e+00 3.215824741543421794e+01
4.496155151605749634e-01 2.903681228221102195e+00 7.910719189323731371e+01
4.335363607099103067e-01 3.472414086345886997e+00 7.059911777267981847e+01
5.006929820330859870e-01 3.907367788389578322e+00 3.929092772433884306e+01
5.151286362157255772e-01 3.857491113957728590e+00 6.251114228163980613e+01
4.422200290731519434e-01 3.919821401596428778e+00 2.050702684140857457e+01
5.262724826178402093e-01 3.934148025399762272e+00 8.181094312813306146e+01
5.291955316845946555e-01 3.964353269342217434e+00 4.775458702512943887e+01
4.274678396331426100e-01 3.042874033762204000e+00 6.834502135211960194e+01
5.158728271852197622e-01 3.887578055087163698e+00 8.743434051780320715e+01
4.960154657957547286e-01 3.744733740476874129e+00 3.642548617317476101e+01
3.521269154074064822e-01 2.805548473098773421e+00 6.645363146203310123e+01
4.451295533469032950e-01 3.353758233465338634e+00 4.108561183127959993e+01
5.370866846302302378e-01 3.994234414514802989e+00 5.251134468589133064e+01
3.883368207755859558e-01 3.223264439026821915e+00 7.691600938480627292e+01
5.249131142780083525e-01 3.944611917075205199e+00 5.784358439572994826e+01
5.431092802438189926e-01 4.004882270125462718e+00 4.167031804173929999e+01
5.279555827592798956e-01 4.040645997542318568e+00 6.334078422745338344e+01
5.381435687654843036e-01 3.981218025002436267e+00 2.525133739378894404e+01
4.614088189355585179e-01 3.847095221701169798e+00 1.448421424448687134e+01
4.848602082412079017e-01 3.421882317568987641e+00 1.053149913744911430e+02
4.308554981659749039e-01 2.986160358494746703e+00 9.943995540960662538e+01
4.520423811491232069e-01 3.964185488043817873e+00 9.651008596210765234e+00
5.307419127178352181e-01 4.086536847342756573e+00 3.198716642485181794e+01
5.415262620271781291e-01 4.066154659604807264e+00 5.133318564443244725e+01
4.620350004741280436e-01 3.460832331269313222e+00 7.327092871148110476e+01
4.691711661907278508e-01 3.668507312154900113e+00 2.836612832856762623e+01
4.518247101458634507e-01 3.146424324975919617e+00 9.568620618933982769e+01
5.308666516575762939e-01 4.074992722527141176e+00 4.825254056373166378e+01
4.339615610726734740e-01 3.790531306967402703e+00 3.090764446963931888e+01
4.465440206534680989e-01 3.430832367423896301e+00 6.833881428373726408e+01
5.515089466034663879e-01 4.136958693180780244e+00 5.082560444481289608e+01
4.987984494835560056e-01 3.613651971675665209e+00 6.858746890152401932e+01
5.114834088395099343e-01 3.901992213553576505e+00 6.469105231086278707e+01
5.082246581804641394e-01 3.617305601887225830e+00 8.892315370722302248e+01
4.823906933323423019e-01 3.862026317853683999e+00 1.462917313117008433e+01
5.110243157181458828e-01 3.881888877382823733e+00 6.081548053653686026e+01
4.083091783042587242e-01 2.969037530783081191e+00 4.659797979368425302e+01
4.832503781055095260e-01 3.702417130916091814e+00 3.747850086240363510e+01
5.061773347009848045e-01 3.848085971225719160e+00 6.079650092340053646e+01
4.531904827644612777e-01 3.381538894247377414e+00 1.043847333801713262e+02
5.144928978437236511e-01 4.107935572407395597e+00 9.426586718969851120e+00
4.902750432974525285e-01 3.476328023413013391e+00 3.448778930826937028e+01
4.591771568394802383e-01 3.091215362592415694e+00 7.544732693072215568e+01
5.262594147018748725e-01 4.076798033642785590e+00 3.660271346697565775e+01
5.492069917442157223e-01 4.114819049498829706e+00 6.790450954402467687e+01
5.094915812525089294e-01 3.648517478908969824e+00 6.687532658331447522e+01
4.223274154554652604e-01 2.963525039205262335e+00 9.044844936737779051e+01
5.344271425907087814e-01 3.874071650948238688e+00 7.571717046316500443e+01
4.430795302039791661e-01 3.468685519647447979e+00 6.089337488736026671e+01
5.053183544111042869e-01 3.992988286889799010e+00 3.737837400739344673e+01
3.822243730014749374e-01 2.996608063078852524e+00 5.139580910954249759e+01
4.556099908794528641e-01 3.871085953082422648e+00 2.280435842343725739e+01
4.810804143443219161e-01 3.324538436551828902e+00 3.775506024842549380e+01
5.219458055075789638e-01 4.002063675882688187e+00 6.712557299544143063e+01
4.810949137249134200e-01 3.498068739511170033e+00 9.404884288738051623e+01
4.752539179792396595e-01 3.857017643199361245e+00 3.457877200320145761e+01
4.115598807642970591e-01 3.388743301579187683e+00 4.909286300142759529e+01
5.551384998526369685e-01 4.109517530255897277e+00 6.768949405909378925e+01
4.654722353522853240e-01 3.556096379142481556e+00 2.494612036770597996e+01
4.859484240034781521e-01 3.535901533451933698e+00 8.849526308392324836e+01
4.560660505495541805e-01 3.706101005115337355e+00 1.599106617868643099e+01
5.753041481676879343e-01 4.344382909825439398e+00 6.398918607386171686e+00
3.807769671144336510e-01 3.395614331599362323e+00 4.153004703765586925e+01
4.894906056310512898e-01 3.850484523222471367e+00 2.817044459583684102e+01
5.053288721673816486e-01 3.543475579487700422e+00 7.292822432207981365e+01
3.977950614060090651e-01 3.245434496654413969e+00 7.691734757541404122e+01
5.415262620271781291e-01 4.066154659604807264e+00 5.133318564443244725e+01
5.307419127178352181e-01 4.086536847342756573e+00 3.198716642485181794e+01
3.885521611879587667e-01 3.349312340924999631e+00 4.226206499194986321e+01
5.239751352074599744e-01 3.825869518447789552e+00 7.098132647643396353e+01
5.777207494489540185e-01 4.404859853733187336e+00 2.260434029633761099e+01
5.144827485871447115e-01 3.728288596472666860e+00 6.150496725262388509e+01
5.370866846302302378e-01 3.994234414514802989e+00 5.251134468589133064e+01
5.116310170148785641e-01 3.643302971403860280e+00 4.317788944077494762e+01
4.456130887114722050e-01 3.062775011839669492e+00 2.300025417457163712e+00
4.796276298721098286e-01 4.024286239094131190e+00 1.698292526747399478e+01
5.396208429944570062e-01 4.007222082271515440e+00 7.387435500515387332e+01
4.236808206564028900e-01 3.008123885329561542e+00 4.345958829681114111e+01
4.886565973650351946e-01 3.825808515969170376e+00 3.170955751708546444e+01
3.521269154074064822e-01 2.805548473098773421e+00 6.645363146203310123e+01
4.317347185341118276e-01 3.396315957394369978e+00 2.576551374097834923e+01
4.532155408397009477e-01 3.706930661713832009e+00 5.005591670363443768e+01
5.249131142780083525e-01 3.944611917075205199e+00 5.784358439572994826e+01
4.565160733992159603e-01 3.693141868541648165e+00 5.692196854482670432e+01
3.883368207755859558e-01 3.223264439026821915e+00 7.691600938480627292e+01
4.614088189355585179e-01 3.847095221701169798e+00 1.448421424448687134e+01
4.084092018463856277e-01 3.538948633541718181e+00 4.027656498745496805e+01
3.450273804769619090e-01 3.351022382440612901e+00 2.262795066294670931e+01
4.464091351514356543e-01 3.561263031706773496e+00 7.208838112636199469e+01
4.181510386306181992e-01 2.986516249879224816e+00 6.912905344422100029e-01
3.574178695252410165e-01 3.249434680545341347e+00 4.852664495999087535e+01
5.179634070939088675e-01 3.924571703130658396e+00 7.971757318579984997e+01
4.573176117069706059e-01 3.361692936049621050e+00 1.169879599500602296e+02
4.133129382574900479e-01 2.730475488721041621e+00 7.635491973658727716e+01
4.829294834432160677e-01 3.361561167695722219e+00 3.424436317166149024e+01
4.707807907183387819e-01 3.771672553794839455e+00 5.758815084253674144e+01
4.633164347221139234e-01 3.232505195100602524e+00 6.204571536651328501e+01
4.339615610726734740e-01 3.790531306967402703e+00 3.090764446963931888e+01
5.081966144506734340e-01 3.933606304540187448e+00 5.404170763489604923e+01
3.708045078628989799e-01 3.135754449213006723e+00 5.814443140077271721e+01
5.282157527990103407e-01 4.266527452391303044e+00 4.296375175456908835e+00
4.133129382574900479e-01 2.730475488721041621e+00 7.635491973658727716e+01
4.980631876541434799e-01 4.147171083867670305e+00 1.453530411421200341e+01
4.160771494791788427e-01 3.241340833766993779e+00 1.719545291144009980e+01
4.308554981659749039e-01 2.986160358494746703e+00 9.943995540960662538e+01
4.130641627544280325e-01 3.249728207099784161e+00 5.875548657467788871e+01
4.595192419090401437e-01 3.597559283166589683e+00 7.327395257082363855e+01
4.819359593134107111e-01 3.409892430731884083e+00 6.109477663376833334e+01
5.551384998526369685e-01 4.109517530255897277e+00 6.768949405909378925e+01
4.465440206534680989e-01 3.430832367423896301e+00 6.833881428373726408e+01
4.695392003665772584e-01 3.529209247147103046e+00 5.402721290040722835e+01
5.053183544111042869e-01 3.992988286889799010e+00 3.737837400739344673e+01
4.077060203955960027e-01 3.413510298507569374e+00 3.733973597967087699e+01
5.298298765693967294e-01 4.000309498788265472e+00 6.503165307760498592e+01
5.455922405633985006e-01 4.055390692428552768e+00 7.558950326423756394e+01
4.339615610726734740e-01 3.790531306967402703e+00 3.090764446963931888e+01
4.317347185341118276e-01 3.396315957394369978e+00 2.576551374097834923e+01
5.298298765693967294e-01 4.000309498788265472e+00 6.503165307760498592e+01
4.668143978924075288e-01 3.677605895901765010e+00 3.171288389759562065e+01
5.179739242907323016e-01 3.726176191694737128e+00 5.865407006215021823e+01
